DOEID,BA_climate_grp,efficiency_class,NWEIGHT,TOTALDOL,pred_TOTALDOL,top5_annual_savings,savings_share_of_bill
101527,Hot-Dry,average,18193.585674,824.73,731.7795622311996,85.96955094822404,0.10423963108923409
101529,Mixed-Humid,average,11165.728998,1067.52,1088.323511887952,210.9829018020551,0.19763835975162536
101534,Hot-Dry,inefficient,7740.3012216,5115.17,2537.0703261704616,575.4240404300808,0.11249362981681563
101535,Hot-Humid,efficient,12391.712309,551.82,677.5629953842578,80.9149964146838,0.14663295352593925
101536,Mixed-Humid,average,5604.09305,2640.96,2420.602910927057,715.8846943791368,0.27106987397731763
101538,Hot-Humid,inefficient,7838.7661676,828.92,827.5515118401071,241.9772388421106,0.29191868798208587
101541,Cold,average,7890.2194711,1160.82,1439.0210640565926,340.906376071095,0.2936772075525017
101548,Mixed-Humid,average,3301.7511654,1933.73,1473.4786998903282,300.15984779683686,0.15522324615992764
101553,Hot-Dry,inefficient,10415.554243,2527.1,2022.5585678571883,399.05116649646993,0.15790873590141663
101554,Mixed-Humid,average,2043.3364006,2622.98,2482.496365740599,822.0021659591057,0.3133848393655711
101557,Hot-Humid,average,10918.490762,1264.89,2056.874691639766,235.91147442579756,0.1865075021747326
101558,Mixed-Humid,efficient,3605.0418422,1947.84,2166.240820172491,330.6624812420381,0.16975854343377184
101560,Cold,efficient,3219.3817193,2754.55,3602.4516384084163,329.840945364325,0.11974403999358335
101563,Marine,inefficient,5385.1903184,2559.23,1663.7813006356166,356.7793702427353,0.13940887307617342
101565,Marine,average,6047.3386858,1858.73,1581.275787640108,310.02037966585493,0.16679150800054604
101568,Cold,efficient,2533.3198131,1478.2,2157.2740297740347,400.2784842639577,0.27078777179269226
101580,Cold,efficient,9821.3706388,1535.64,2124.135654689994,356.802939284801,0.23234803683467545
101587,Very-Cold,average,967.1284284,1549.72,2296.5782520029807,412.55528629770356,0.26621279088977595
101590,Cold,efficient,5912.078462,1631.59,2068.5582562066925,595.2005154562731,0.3647978447136065
101594,Cold,average,15093.418153,1317.94,1846.9375767909191,231.5800761658947,0.17571367146144337
101595,Hot-Dry,inefficient,9482.6024696,2157.27,1857.5869661285628,417.433365254116,0.19350075106691142
101596,Hot-Humid,average,7375.3675341,3434.45,2480.17294612721,617.410358097527,0.17976979082459404
101603,Cold,inefficient,4540.7076925,2935.63,2456.790889952618,377.0356124249122,0.12843430964559982
101614,Marine,inefficient,17255.863325,1067.43,828.2383152107432,487.0352991143949,0.45626907536268874
101619,Cold,inefficient,6220.4020107,5456.96,4439.5036820914265,1411.7524208839409,0.25870675630459833
101623,Cold,efficient,7473.3261721,1803.07,2000.2474345782616,548.383915329191,0.30413900476919425
101625,Mixed-Humid,efficient,13642.318993,1844.53,2016.966789272868,663.4791492491249,0.35970092611620574
101639,Cold,efficient,5868.9740128,1482.2,1616.7398706897693,313.9472372698274,0.21181165650372916
101642,Mixed-Humid,inefficient,3885.2523965,2775.31,2226.1630242771207,369.9890353799734,0.1333144893291104
101643,Very-Cold,average,829.82009109,2320.89,2555.159935434521,335.0323238343796,0.14435510680574246
101650,Cold,efficient,6596.7308216,2590.38,1970.3710043733045,589.5293456330817,0.2275841172465359
101652,Cold,inefficient,3375.5033366,2317.82,3049.320339328614,454.9420891873455,0.19628016376912163
101655,Cold,average,12958.339422,1134.38,2003.622165282468,198.33570322551972,0.17484062062582179
101656,Hot-Dry,average,11423.264538,1628.32,1779.313114766329,224.61820383605715,0.13794475522996533
101657,Cold,inefficient,7635.3334252,2392.78,2483.0431249893577,738.3675613613816,0.30858146647889967
101675,Hot-Dry,efficient,16363.284428,398.03,626.312063438549,34.73290006600432,0.08726201559180043
101677,Cold,inefficient,2305.2338606,1495.89,1875.6405989203824,199.1235284361686,0.1331137506341834
101682,Mixed-Humid,inefficient,7923.1049435,1635.34,913.1589695349186,181.52570739746443,0.1110018145446601
101705,Mixed-Humid,inefficient,10556.544843,2044.38,2007.0360976604095,419.95591006546334,0.20541969206579175
101706,Mixed-Humid,average,4429.8553971,1639.39,1834.241836590639,284.39766067966264,0.1734777329858439
101713,Very-Cold,inefficient,745.32045214,5159.4,4174.723207746162,1277.8359686607355,0.24767142858873814
101716,Hot-Humid,efficient,12545.49469,1423.99,2354.834502475227,280.64491908761374,0.19708349011412563
101718,Mixed-Humid,inefficient,6996.0069639,2354.7,1984.426644990812,576.3870107447126,0.24478150539122293
101724,Mixed-Humid,average,4081.8774646,2904.71,2067.46121767815,499.19296455363155,0.17185638654241958
101730,Cold,inefficient,8482.2559897,4010.57,2614.580001489721,1090.7701085266779,0.27197383626932775
101744,Cold,average,11458.35058,2192.45,2245.7848243699523,289.98338135999563,0.1322645357294331
101752,Hot-Dry,efficient,13974.17757,401.71,2738.95120458628,90.13158587260295,0.22436978385552503
101776,Cold,average,4048.6909547,3360.23,3023.10149537899,776.1160197559165,0.2309711001199074
101781,Mixed-Humid,efficient,6555.3532743,3585.62,4677.504588954277,885.4811798660569,0.24695343618845747
101786,Mixed-Humid,inefficient,6998.9066664,3313.17,3569.65646879882,667.1877672273715,0.2013744441810627
101788,Mixed-Humid,efficient,7536.3888108,1874.73,2631.4898103237915,510.4753290129874,0.27229271895845664
101790,Very-Cold,efficient,876.86654774,1598.24,1990.588260685526,529.2060195276297,0.3311179919959641
101791,Marine,efficient,8029.3471435,662.68,992.413155638932,76.582607669679,0.11556499014558914
101792,Mixed-Humid,average,12781.311194,1427.42,1529.3438915949268,260.450228257017,0.18246222433272405
101795,Mixed-Humid,inefficient,1658.6039651,657.09,879.5695396582082,149.11554153451178,0.22693320783227833
101797,Hot-Dry,inefficient,13168.05565,1350.92,1376.902309633323,369.6152053297019,0.2736025858893953
101798,Cold,inefficient,5184.084812,4065.93,2487.4486220925273,1364.32330495415,0.3355501213631691
101801,Cold,average,3618.0414302,2555.02,3229.501908445304,617.7730831183037,0.2417879637413029
101803,Cold,efficient,5909.4063361,2474.34,2015.196626327741,487.1966178723327,0.19689962489889531
101820,Mixed-Humid,inefficient,12264.06424,3060.06,2651.806419208528,342.05469061633164,0.11178038686049674
101832,Cold,efficient,2588.7737037,975.48,1130.6266636638804,229.3009273238981,0.2350647141139727
101836,Mixed-Humid,inefficient,12631.544217,2246.38,1854.2268103952888,322.39173482987235,0.1435161169659062
101837,Cold,average,1665.2686002,1002.41,1675.2917521540744,243.7019519324866,0.24311604227061442
101838,Mixed-Humid,inefficient,6928.420866,1356.5,1333.7784540702671,379.08027172919674,0.27945467875355456
101839,Mixed-Humid,efficient,1359.1527063,4438.87,3224.76657412197,988.1224475591006,0.22260675522353676
101840,Mixed-Humid,inefficient,9690.4376684,1484.24,1796.8796682403054,395.57891030900964,0.2665195051400108
101842,Marine,efficient,13589.137964,638.03,689.3504152576817,89.61947361952681,0.14046278955460845
101859,Cold,efficient,3613.0407956,1072.25,1488.3509805743752,203.94523151744863,0.19020306040330953
101862,Cold,inefficient,4875.7701039,1490.5,2123.720547821684,386.0294490754682,0.2589932566759264
101869,Mixed-Humid,efficient,6830.9417922,3127.35,3015.491541867785,1171.6382013601133,0.3746424932802895
101874,Mixed-Humid,inefficient,5781.1558708,1922.2,1688.1232692776327,364.3702108760683,0.18955894853608798
101882,Cold,average,14069.263619,1507.12,1747.3728205626408,637.2125853472802,0.4228014924805458
101906,Mixed-Humid,inefficient,7872.7322215,1861.18,1827.0126356876783,291.42646956375546,0.15658156092573283
101909,Mixed-Humid,inefficient,3598.295947,1911.9,1253.1802486668814,412.7783394078723,0.21589954464557365
101916,Cold,average,5924.8943069,1437.14,1501.6037394431364,306.5471278391344,0.21330359452741862
101923,Mixed-Humid,inefficient,6924.4280829,2158.82,2032.8304357443387,226.87909903458674,0.10509403240408498
101934,Cold,inefficient,3621.9405028,5288.73,2403.5192094950794,1337.128942752487,0.25282609298498643
101940,Cold,inefficient,1069.3249191,2282.36,1973.608724507053,236.014385386328,0.10340804491242749
101942,Hot-Dry,average,12036.75518,512.27,519.2369616413588,64.92213920915914,0.12673422064372136
101961,Mixed-Humid,average,3638.2777563,2315.34,2439.4191718699526,650.9912469744941,0.2811644281075324
101965,Cold,average,4335.1618881,2399.01,2198.256267536603,792.5336291505262,0.3303586184094798
101966,Hot-Humid,average,7251.5287417,1701.9,1979.398961207606,669.6513149150655,0.39347277449618984
101967,Cold,inefficient,7599.1834416,1828.9,1285.5765086149634,307.7863304136799,0.16829040976197707
101968,Mixed-Humid,efficient,4324.5155618,652.74,2411.5141774470253,86.52421053214677,0.13255539806377237
101971,Hot-Humid,efficient,5824.7434595,1406.12,1945.19482601842,207.05692539528545,0.14725409310392104
101975,Very-Cold,inefficient,1088.9056657,3219.01,3108.957112431287,708.5258313739217,0.2201067506388367
101976,Mixed-Dry,average,6427.7735865,871.57,657.1596941586158,103.11439433510391,0.11830879256411293
101977,Hot-Dry,efficient,13288.139857,1302.45,1561.9004453629136,281.48686931937783,0.21612105594792724
101986,Hot-Humid,efficient,8230.5170345,1677.0,2267.42936867635,451.2769257226302,0.2690977493873764
101988,Mixed-Humid,efficient,2918.8773964,1775.7,1995.313251113606,640.0727622408675,0.36046221897891956
101991,Hot-Dry,average,9127.3463149,2513.51,2254.082362386005,632.9214462614844,0.2518078091041947
101995,Hot-Dry,average,17321.570639,778.31,683.4370438134754,18.585948907841566,0.023879879364060035
102003,Mixed-Humid,average,12780.705559,1756.18,1718.3452903745665,273.71657030190624,0.15585906359365567
102004,Cold,efficient,9925.9183263,460.07,528.3903635853372,69.90933279581564,0.15195368703852816
102008,Hot-Humid,inefficient,1909.1976502,2302.69,1413.267509446471,638.1817760457732,0.27714619685922687
102012,Mixed-Humid,average,3822.1109238,2142.05,1812.4444826422616,422.0966256803385,0.19705264848175275
102026,Mixed-Humid,inefficient,6767.2776889,2066.6,1969.118337771211,368.7445845385448,0.17843055479461184
102028,Hot-Humid,inefficient,4859.783089,1252.92,1703.4675401735135,116.50855900567511,0.0929896234441745
102032,Cold,average,2134.4632483,1666.2,2037.947092702544,322.67406208924433,0.19365866167881665
102034,Cold,inefficient,1004.7765998,2365.15,1929.7125212937103,749.0859818202737,0.3167181708645429
102035,Cold,inefficient,11082.449768,2013.69,1874.814492664461,274.42540577166943,0.13627986719488572
102040,Cold,efficient,4812.4064534,927.4,1100.269308990729,189.82119561726756,0.20468103905247742
102052,Hot-Humid,efficient,7895.6230248,1297.98,1972.3963868126104,218.7969315093768,0.16856725951815651
102053,Hot-Dry,inefficient,12600.564043,4085.17,2011.1260239743224,802.2699072049015,0.19638592939948682
102057,Hot-Humid,average,10410.290899,1527.45,1517.9698288451937,414.9303397544372,0.2716490489079428
102058,Mixed-Humid,average,11133.174184,1357.11,2048.1559054471463,279.82483330975697,0.20619171129072586
102059,Cold,efficient,5747.5885466,1743.08,1733.657015305681,430.04757163278254,0.24671705924729936
102060,Hot-Dry,inefficient,7049.2377907,1438.99,1564.4733657368351,446.50538850389677,0.31029082099520966
102061,Hot-Humid,efficient,6244.5463578,1217.4,1095.365495218084,286.0062826625814,0.2349320541010197
102063,Cold,inefficient,7604.7586899,3585.58,2573.2436890555414,854.3669165031049,0.23827858156925935
102064,Mixed-Humid,efficient,7343.539431,2089.76,2179.42428912229,375.4812560667946,0.17967673611648924
102065,Mixed-Humid,average,4563.781001,3497.96,3179.3621168401805,655.6868149379696,0.18744834558942058
102068,Cold,efficient,3511.0344829,1997.86,1780.8429924349823,314.02397419702254,0.1571801698802832
102091,Hot-Humid,average,9988.1716958,2381.78,1862.1309200184164,428.4200063560876,0.1798738785093869
102093,Mixed-Humid,efficient,7071.2910425,2050.3,2960.2206866410784,779.5578036105333,0.38021645788934944
102096,Mixed-Humid,average,4866.5224871,1303.41,1094.1295309703862,209.72934183450184,0.1609081883939066
102098,Hot-Dry,average,2720.8189126,1261.79,1353.0999267867303,338.3428829864594,0.2681451612284607
102099,Cold,inefficient,6739.4002749,1302.62,535.3454280115251,364.68070839886775,0.279959395985681
102102,Marine,inefficient,8519.1566462,1635.76,1078.9227895588467,433.1004983396181,0.26477019754708403
102110,Cold,inefficient,6083.0128864,3522.83,2389.7506775396128,760.1799311219252,0.21578672008638655
102121,Mixed-Humid,average,5341.5208091,1169.96,1487.4498660259148,219.44313130298104,0.18756464434936326
102124,Mixed-Humid,efficient,7696.6177964,1209.29,2553.3192124131683,453.6937612805566,0.375173664944353
102135,Marine,efficient,5904.4125747,1408.69,1829.9491515193563,401.656516779658,0.2851276837200931
102139,Cold,efficient,5559.2053314,1511.31,2121.642357347233,229.80831787993642,0.15205902024067625
102140,Mixed-Humid,efficient,3886.8664057,2470.6,3113.174690478368,634.105927006565,0.25666070064217805
102143,Hot-Humid,inefficient,12950.582436,1317.33,1229.616171953193,158.8638867322459,0.12059536086800264
102147,Marine,inefficient,5867.8824334,1756.11,1360.7557635699434,597.9291591576042,0.340485026084701
102149,Cold,inefficient,1903.7230859,2592.8,1807.8738033864795,360.39525042837624,0.138998476715665
102151,Hot-Humid,inefficient,5298.6660707,2175.46,1763.318067204502,846.4623634244043,0.38909580659924997
102158,Marine,efficient,5606.0439964,739.68,1266.901046170678,181.83620676036114,0.2458309089881586
102164,Mixed-Humid,efficient,6379.8961202,1229.88,1662.79731082299,381.90931751226606,0.3105256752791053
102168,Cold,average,12296.077037,894.5,1119.156717977001,145.44243755014054,0.162596352767066
102177,Mixed-Humid,inefficient,4964.060826,2480.89,2207.771846431389,741.743614617031,0.2989828709120642
102182,Hot-Humid,average,7673.4206911,3291.05,2045.954378882198,1265.6139340907637,0.3845623536837069
102184,Mixed-Humid,average,3271.3286855,2217.0,1948.926422284892,987.4336070896471,0.44539179390602035
102197,Cold,inefficient,3372.1122768,1374.6,1653.189215831262,209.23646001655658,0.15221625201262665
102199,Cold,efficient,7110.3132468,804.59,1668.4426695558634,305.0724315294269,0.3791650797666226
102201,Hot-Humid,inefficient,5766.991842,2029.05,2166.830375517247,444.7888221093619,0.219210380281098
102204,Cold,efficient,7405.0569618,1080.97,1893.3842931007423,174.4609648562372,0.1613929756202644
102206,Cold,efficient,6804.0092302,1421.19,1470.8809793227745,274.48101494476987,0.19313463713139684
102212,Cold,efficient,7168.5951332,930.26,2898.7437798559167,261.51882043224816,0.28112443879372234
102214,Mixed-Humid,efficient,1642.3808228,1309.3,1666.9222097522882,186.8013625093259,0.14267269724992432
102218,Mixed-Humid,inefficient,6136.0176835,2329.64,1483.9337140879518,312.1868457994773,0.1340064755925711
102219,Mixed-Humid,average,9481.7496885,1215.12,1740.2478046057922,146.40113020896808,0.12048285783212201
102221,Mixed-Humid,inefficient,7413.395277,4828.24,1611.3602866660697,422.2372763991248,0.08745159238130765
102224,Very-Cold,average,950.21715798,1486.98,2177.8092451623124,405.6506971356579,0.272801716993946
102225,Mixed-Humid,average,6211.0554822,3024.5,4801.528104106454,927.0873060371885,0.3065258079144283
102233,Marine,efficient,5524.938911,1925.34,1795.0596381850935,318.41687220481776,0.16538215183023142
102238,Mixed-Humid,efficient,4734.1627078,955.55,1046.194008355502,226.3045414529097,0.23683171100717879
102245,Mixed-Humid,inefficient,13251.767519,2299.68,2046.36649129922,294.77695939244046,0.12818172936775574
102250,Hot-Humid,efficient,1237.6663984,251.34,1774.9664628788794,53.56506884281911,0.21311796308911876
102254,Mixed-Humid,inefficient,7970.3434744,1856.97,1082.1078436613232,354.23727644126643,0.1907609042910044
102260,Hot-Humid,efficient,8629.1054002,480.58,1368.035339015183,28.547926744378287,0.05940306867613777
102265,Hot-Dry,inefficient,4452.9071678,3629.27,2033.5414507411235,924.0634642367261,0.25461414120104764
102280,Cold,average,7902.0367142,2906.54,3305.705597039156,842.9121772825955,0.29000535939040767
102294,Hot-Humid,inefficient,938.71425175,3652.51,1905.3620361157948,547.578003161831,0.1499182762434137
102297,Hot-Humid,average,12201.011697,2689.43,1717.2500136465546,574.7740152056051,0.2137159231530864
102301,Hot-Humid,efficient,19182.418709,576.53,1188.0445698496994,56.57733662924406,0.09813424562337443
102305,Hot-Dry,inefficient,8844.8467172,4608.84,2746.4856892217335,1004.6141173093758,0.21797548131620448
102316,Very-Cold,efficient,848.03930361,2226.27,2561.684933138833,278.0931708029364,0.1249143952903001
102326,Mixed-Humid,average,9049.5795098,1809.99,2378.078959807537,357.3622075122204,0.1974387745303678
102333,Mixed-Humid,inefficient,4550.732671,2204.13,1525.3036875739149,642.029791902371,0.2912849023888659
102346,Hot-Humid,inefficient,15081.00369,3816.84,2430.051298515069,901.1583905108391,0.23610064621803353
102349,Cold,inefficient,1036.6339819,699.77,650.1284246747628,126.40047608660353,0.1806314590316869
102370,Cold,average,6345.43723,1478.5,1416.4593518892416,287.34264748534815,0.1943474112176856
102379,Cold,efficient,18092.150968,969.33,1609.7096029656584,392.897862481537,0.40532931249578263
